0,88987.2580933,5915.79207926
0,89140.0391494,5907.78235126
0,89244.2266695,5932.02311928
0,89294.0001095,5988.66913533
0,89337.6719176,6082.21153542
0,89387.6797256,6111.78734345
0,89465.0548297,6105.82395144
0,89684.3283019,6007.08654335
0,89781.62507,5930.99131128
0,89809.20331,5870.31470322
0,89802.554734,5742.9077271
0,89896.2500941,5635.976527
0,90013.3594702,5503.27751888
0,90041.5938382,5365.25831875
0,90064.5626703,5163.58510256
0,90126.1954383,4962.79790238
0,90276.5936465,4778.93230221
0,90478.9296466,4626.53294206
0,90604.0391508,4462.68705391
0,90651.6876628,4314.47226977
0,90693.8438228,4129.6793096
0,90703.2423509,3934.17543742
0,90725.7892949,3782.77665328
0,90705.4219349,3677.00244518
0,90630.5936468,3609.43726112
0,90505.2656467,3572.23534108
0,90315.6328785,3594.7740931
0,90135.1407183,3678.92628518
0,89952.9365582,3753.32846125
0,89846.1096781,3796.95073329
0,89695.4767179,3779.76596528
0,89509.6097097,3813.80308531
0,89111.9219014,3979.23386946
0,88929.3828932,4076.97594955
0,88787.4141251,4177.48014165
0,88686.320493,4245.94836571
0,88573.7971009,4293.46068575
0,88524.5704768,4399.18702185
0,88528.9923648,4561.456078
0,88541.4611008,4686.77115012
0,88486.5704768,4777.1857422
0,88292.2813246,4892.64430231
0,88136.7656765,4995.44891041
0,87948.3987003,5097.2108305
0,87713.5156281,5211.83892661
0,87519.5078199,5294.42286269
0,87259.8751796,5365.25409475
0,87083.5783475,5410.63047879
0,86992.3906354,5449.82830283
0,86949.4454834,5499.31950288
0,86919.7501233,5581.32231895
0,86901.5314993,5678.47431904
0,86903.0078513,5732.56494309
0,86918.0001073,5788.21793515
0,86933.9453233,5812.21153517
0,87069.9140915,5882.69422323
0,87185.9375156,5877.61761523
0,87261.3594676,5873.63630323
0,87346.0313397,5919.67252727
0,87388.7221558,5935.64731128
0,87403.8438198,5941.30567929
0,87498.6799159,5927.13454328
0,87578.4609079,5865.04251122
0,87648.773484,5780.01236714
0,87709.2578361,5714.57723108
0,87773.2578361,5689.64551905
0,87942.9533243,5739.1729431
0,88054.4611644,5811.54747117
0,88128.6721085,5950.6563353
0,88160.3047485,6094.78727943
0,88155.3672765,6222.51233555
0,88162.0001085,6351.85351967
0,88238.3126846,6471.57473578
0,88338.6095166,6497.85991981
0,88477.9844928,6474.74811179
0,88557.7032769,6420.38932773
0,88596.7030849,6380.6713117
0,88604.9064769,6324.38625565
0,88542.4766528,6163.6914715
0,88585.8361409,6065.8574874
0,88669.617261,5988.19387133
0,88987.2580933,5915.79207926
0,104966.965116,31803.5916554
0,104998.276092,31795.5709194
0,105025.770876,31800.4797194
0,105051.589756,31809.5858954
0,105093.6791,31819.3964554
0,105131.559932,31806.7829514
0,105211.530108,31791.3662474
0,105239.589884,31792.7678474
0,105259.500284,31790.5003274
0,105301.321084,31782.9572874
0,105402.336253,31795.5709194
0,105448.873085,31815.6630794
0,105478.155901,31812.3637514
0,105520.190717,31791.6235274
0,105547.111933,31768.5269513
0,105578.756349,31734.5891593
0,105581.881341,31727.1133193
0,105596.361341,31692.4758793
0,105617.406077,31637.8170632
0,105631.435901,31602.7792392
0,105648.271741,31552.3250951
0,105659.495677,31500.4693511
0,105653.883901,31466.8331271
0,105648.000125,31431.500135
0,105653.883901,31377.136743
0,105662.449917,31330.1507589
0,105684.897917,31285.3022469
0,105710.151293,31241.8557189
0,105715.763325,31206.8178948
0,105724.181245,31149.3561348
0,105729.793277,31118.5228547
0,105774.779517,31090.2421507
0,105786.524669,31081.7763587
0,105777.389309,31063.5421187
0,105767.601661,31048.5640707
0,105744.763517,31016.0029186
0,105715.763325,30992.3875586
0,105696.121469,30981.1752706
0,105655.510013,30979.0100226
0,105631.637117,30960.7432706
0,105614.801277,30928.5085186
0,105595.159549,30897.6754945
0,105562.890749,30851.4255105
0,105543.248893,30824.7969025
0,105527.816317,30798.1682944
0,105517.995133,30764.5323264
0,105513.786493,30735.1005184
0,105513.786493,30702.8658943
0,105509.577213,30663.6236543
0,105511.000317,30640.0001023
0,105519.398013,30631.3891583
0,105541.815933,30620.6928383
0,105557.248893,30612.2838783
0,105571.278717,30596.8673023
0,105586.711549,30587.0567422
0,105607.756285,30585.6552702
0,105635.816317,30594.0641022
0,105662.472701,30601.0717183
0,105705.965309,30599.6702463
0,105739.637117,30591.2612862
0,105774.711677,30595.4657022
0,105801.368701,30605.2762623
0,105826.622077,30610.8822783
0,105843.458301,30610.8822783
0,105860.500093,30599.5001343
0,105990.060285,30373.080038
0,106004.944253,30351.142886
0,106011.959293,30324.514278
0,106018.974333,30300.688486
0,106040.019069,30268.4538619
0,106066.675709,30247.4312699
0,106093.332477,30247.4312699
0,106122.795517,30237.6209659
0,106149.451901,30226.4086779
0,106177.511677,30213.7953019
0,106202.765693,30192.7725819
0,106216.795517,30168.9469179
0,106223.810301,30152.1288698
0,106225.010045,30134.0100858
0,106248.407421,30131.8849018
0,106279.273085,30127.6804858
0,106315.750909,30117.8699258
0,106333.989629,30103.8546938
0,106346.616701,30101.0517498
0,106376.079229,30119.2712698
0,106401.333117,30141.6954618
0,106442.01971,30150.1045498
0,106464.467326,30171.1270139
0,106471.482494,30208.9679099
0,106488.318078,30220.1796859
0,106514.975102,30211.7708539
0,106545.84051,30192.1497339
0,106580.915326,30185.1422459
0,106610.37811,30187.9453179
0,106628.61683,30200.5586939
0,106643.490302,30201.4901499
0,106662.28851,30203.3616379
0,106692.245502,30188.4772859
0,106724.513918,30180.0680699
0,106768.006526,30185.6740859
0,106814.305278,30181.4699259
0,106838.155902,30180.0680699
0,106880.245502,30181.4699259
0,106905.500286,30173.5001339
0,106971.439486,30177.2651259
0,107005.111294,30181.4699259
0,107045.797886,30196.8862459
0,107068.245886,30203.8937339
0,107093.499518,30209.4998779
0,107118.753278,30203.8937339
0,107142.603902,30175.8635259
0,107176.27571,30147.8334458
0,107212.753278,30131.0152698
0,107249.231102,30107.1898618
0,107309.559294,30093.1746298
0,107341.16787,30087.3512698
0,107387.466494,30097.1620858
0,107452.004094,30104.1694458
0,107487.078654,30106.9725178
0,107516.541311,30105.5709178
0,107541.189119,30111.6154618
0,107562.622719,30115.8977018
0,107582.330111,30118.4401658
0,107600.250623,30094.9625338
0,107607.395071,30077.3579258
0,107619.302655,30059.7533178
0,107667.409279,30036.4391417
0,107697.892863,30024.5443577
0,107717.168255,29985.0413817
0,107748.034303,29959.8141177
0,107785.914623,29938.7916536
0,107833.616127,29928.9810936
0,107853.257855,29913.5645176
0,107881.765887,29860.5569016
0,107904.213631,29818.5117175
0,107911.120127,29790.9900535
0,107929.467519,29749.8380535
0,107947.706495,29714.8002294
0,107953.403135,29707.2125174
0,107977.169151,29675.5581174
0,107998.213631,29640.5205494
0,108019.258495,29598.4752373
0,108038.521087,29580.2020853
0,108055.622527,29567.2423413
0,108079.800447,29537.7877493
0,108100.440319,29526.5950453
0,108137.800319,29515.7700852
0,108149.386111,29504.7989492
0,108159.557503,29463.9304692
0,108160.590719,29445.8902772
0,108154.103679,29421.1486452
0,108146.437503,29398.7634931
0,108142.309887,29379.3234931
0,108141.150079,29364.7600371
0,108151.765119,29336.4839411
0,108157.072511,29312.3314931
0,108167.687039,29282.877029
0,108178.891519,29264.026469
0,108191.275519,29245.764709
0,108203.659519,29225.146725
0,108210.149887,29212.400869
0,108211.329279,29194.1392369
0,108210.739711,29174.1103089
0,108211.437055,29141.8429169
0,108215.744127,29114.3069169
0,108222.635519,29075.5842288
0,108232.111103,29032.5593328
0,108249.339135,28996.4182768
0,108257.134847,28974.2532847
0,108257.530879,28973.1281647
0,108260.537471,28964.5796847
0,108269.151487,28949.9513327
0,108281.530111,28941.9400687
0,108305.620095,28947.8477807
0,108337.492095,28971.9417327
0,108374.405887,29014.2525168
0,108387.000063,29018.0001008
0,108431.385727,28998.6173168
0,108473.000063,28971.0001647
0,108491.717119,28975.8667247
0,108506.328319,28984.8492527
0,108534.026111,29021.2900848
0,108544.000127,29029.0001648
0,108582.132352,29020.9903088
0,108609.697536,29010.6642928
0,108639.798272,28994.4199408
0,108654.490752,28976.2443247
0,108682.055936,28937.5217647
0,108718.235136,28903.9623407
0,108762.166912,28879.0077167
0,108791.63008,28864.2000366
0,108827.382656,28860.0527086
0,108860.116224,28869.5183086
0,108893.711104,28878.1232367
0,108942.81152,28891.8913007
0,108977.26784,28905.6593647
0,109000.525824,28920.2877167
0,109021.199872,28927.1718127
0,109068.917888,28925.0029807
0,109089.000064,28918.0001007
0,109096.142464,28908.2407407
0,109107.340672,28880.7047407
0,109110.786304,28856.6106606
0,109121.98464,28832.5167086
0,109138.351488,28808.4227566
0,109145.242624,28784.3286766
0,109148.688512,28746.4666605
0,109162.470912,28713.7675245
0,109167.639296,28693.1154925
0,109168.020096,28678.4701165
0,109165.127296,28654.3250924
0,109163.735296,28641.1268844
0,109164.431232,28611.9521004
0,109170.69568,28584.1666284
0,109178.185472,28566.8949484
0,109196.275072,28550.5451243
0,109236.522112,28529.6530923
0,109260.56704,28506.7609323
0,109282.341504,28459.9957483
0,109298.672256,28425.1933162
0,109316.091904,28381.6907242
0,109322.624128,28357.7640682
0,109334.599936,28295.7726441
0,109338.95488,28274.0213481
0,109346.575744,28260.9704681
0,109368.770048,28242.3500521
0,109409.721472,28196.80394
0,109443.471488,28158.738916
0,109465.442304,28142.850276
0,109485.190912,28135.161316
0,109534.225536,28126.817636
0,109572.851328,28132.45898
0,109599.229696,28137.159908
0,109618.000128,28142.0001
0,109635.654912,28111.6313319
0,109643.22432,28084.6269159
0,109641.061504,28050.0611559
0,109632.411008,28023.0567399
0,109637.817728,27986.3307238
0,109643.22432,27970.1280998
0,109654.920065,27947.8301158
0,109675.772545,27924.3156198
0,109698.480129,27903.7923557
0,109716.393473,27881.6624357
0,109740.887681,27849.6953317
0,109780.149121,27815.1239397
0,109799.000065,27786.0000996
0,109804.342913,27740.9625316
0,109803.367937,27694.2379235
0,109799.042689,27643.4696675
0,109789.310721,27613.2249315
0,109786.111745,27574.7834594
0,109787.192833,27524.0153314
0,109794.762369,27480.8082913
0,109813.590145,27420.4900833
0,109817.491713,27374.3783392
0,109815.328897,27352.7748832
0,109822.898305,27320.3695072
0,109827.223553,27286.8839392
0,109834.000129,27262.0000991
0,109846.309505,27243.9247071
0,109883.451905,27225.3138911
0,109920.118913,27215.8585311
0,109956.000129,27219.0001631
0,109977.526529,27231.7949151
0,109997.566721,27245.5391711
0,110011.047297,27246.9174751
0,110028.000129,27242.0000991
0,110053.218689,27193.9888351
0,110049.974657,27151.862115
0,110041.324289,27100.013539
0,110039.392897,27058.296675
0,110061.019137,27016.1699549
0,110092.377345,26974.0428509
0,110110.759681,26962.1611229
0,110143.000065,26926.0000988
0,110132.385921,26888.7090908
0,110123.735425,26857.3839068
0,110125.898113,26793.6534747
0,110142.117633,26767.7291227
0,110193.024129,26729.3754586
0,110207.081089,26712.0925146
0,110212.487681,26706.6919386
0,110220.190081,26699.8900186
0,110234.379265,26678.1771226
0,110270.062721,26667.3753306
0,110307.908865,26669.5357146
0,110341.429633,26659.8141146
0,110366.299905,26628.4890586
0,110376.031617,26576.6404825
0,110395.568897,26550.2713305
0,110436.658817,26535.1486425
0,110479.911681,26516.7858905
0,110492.887297,26502.7435224
0,110515.595137,26437.9328984
0,110521.001473,26417.4095064
0,110535.058689,26388.2448343
0,110548.034433,26355.8394583
0,110561.010305,26332.0757463
0,110579.660033,26315.0001623
0,110600.551041,26315.5855063
0,110636.234497,26320.9863383
0,110672.999297,26336.1088983
0,110697.869697,26335.0287063
0,110735.715714,26319.9061463
0,110772.480514,26297.2224982
0,110789.781506,26282.0999382
0,110814.651906,26259.4160342
0,110835.19693,26250.7748822
0,110871.961474,26246.4541142
0,110917.376898,26250.7748822
0,110950.897666,26246.4541142
0,110981.17453,26230.2514902
0,111000.638338,26223.7703382
0,111019.020674,26225.9307222
0,111049.297538,26244.2937302
0,111073.086466,26258.3360982
0,111101.200642,26273.4586582
0,111109.851266,26276.6991062
0,111116.740098,26274.8100822
0,111124.539522,26252.6901462
0,111147.24685,26192.2002901
0,111167.79213,26152.2336981
0,111191.581058,26123.0691541
0,111208.882306,26084.182626
0,111229.427074,26044.216162
0,111242.403074,26010.730722
0,111251.05357,25975.0848979
0,111255.389698,25926.6518739
0,111270.52813,25870.4827858
0,111275.934722,25825.1152338
0,111278.097282,25754.9039057
0,111286.220034,25714.0601297
0,111277.011842,25666.8271057
0,111268.361346,25632.2613456
0,111260.792322,25595.5353296
0,111251.060354,25563.1298256
0,111242.40973,25525.3238735
0,111237.000066,25489.0001615
0,111239.165954,25471.3149135
0,111265.117442,25406.5045454
0,111286.743682,25328.7317453
0,111304.04493,25295.2463053
0,111344.080642,25256.6348493
0,111368.950914,25224.2297292
0,111392.740098,25199.3856972
0,111419.77293,25186.4235212
0,111450.049922,25161.5794892
0,111479.245314,25149.6975052
0,111504.115714,25138.8957132
0,111521.080066,25134.1700812
0,111531.20973,25096.4288971
0,111526.884482,25038.0992971
0,111532.291074,25005.693921
0,111547.429506,24979.769953
0,111558.24269,24945.204321
0,111557.161346,24907.398113
0,111535.535106,24864.1909449
0,111504.176898,24828.5451209
0,111481.50029,24767.4750408
0,111451.223682,24702.6646728
0,111425.271938,24631.3728967
0,111414.458626,24590.3261127
0,111412.430082,24542.2600646
0,111388.531714,24504.4047046
0,111363.661314,24480.6407366
0,111337.709698,24434.1931205
0,111323.652738,24379.1043525
0,111322.571522,24339.1376324
0,111325.820674,24302.6193604
0,111334.471298,24237.8087363
0,111334.471298,24208.6439363
0,111312.84493,24148.1539522
0,111272.836098,24085.5037122
0,111253.372674,24054.1786562
0,111240.600322,24030.9000641
0,111222.535298,23995.4041281
0,111186.85197,23956.5177281
0,111137.111042,23913.310688
0,111106.954242,23895.94672
0,111094.500098,23891.200096
0,111071.944066,23900.641504
0,111031.799938,23904.956128
0,110964.481538,23896.943328
0,110954.630274,23886.916064
0,110937.942914,23868.26544
0,110928.652546,23856.133728
0,110920.406914,23842.550752
0,110904.568066,23821.6395199
0,110897.214338,23811.4667199
0,110888.00013,23806.0000959
0,110812.25869,23784.1476799
0,110782.79309,23773.1186879
0,110760.310146,23766.8000959
0,110737.823746,23794.8335039
0,110721.000065,23824.0000959
0,110710.203521,23832.735712
0,110679.993729,23826.7056319
0,110618.711297,23787.0809279
0,110590.000129,23771.0001599
0,110564.737281,23781.1652799
0,110534.123521,23793.5034559
0,110513.177089,23813.3515199
0,110502.435457,23819.7888959
0,110482.563457,23818.1795519
0,110467.700097,23809.5200959
0,110428.428673,23814.4509119
0,110390.481281,23823.2194239
0,110355.956097,23838.725088
0,110340.000129,23840.000096
0,110314.030081,23823.5702719
0,110304.000129,23812.0000959
0,110271.600513,23821.9609279
0,110223.799937,23831.0805439
0,110184.592897,23836.444896
0,110147.533825,23836.981344
0,110115.490049,23830.6001599
0,110101.530497,23822.4789439
0,110090.507265,23781.9066559
0,110071.000065,23756.0000959
0,110036.129921,23763.8169279
0,110005.133697,23780.1455039
0,109979.000065,23784.0000959
0,109960.769281,23773.9755199
0,109921.495425,23745.6660159
0,109905.379841,23744.7901119
0,109875.955457,23760.7885759
0,109849.844481,23779.5229119
0,109829.435265,23784.3509439
0,109805.803521,23780.0594879
0,109786.285313,23753.2081599
0,109775.064705,23732.5342399
0,109760.000129,23706.5000638
0,109735.360513,23687.7408958
0,109712.918913,23679.1267518
0,109690.330497,23669.0166718
0,109662.842113,23653.2274878
0,109616.330112,23620.6101438
0,109588.72448,23582.4177597
0,109560.75008,23538.0359357
0,109533.895936,23507.4589116
0,109501.670912,23472.5905596
0,109464.612096,23442.0135356
0,109440.675072,23426.6671036
0,109422.951424,23416.4747196
0,109403.440128,23399.0400955
0,109383.591936,23351.5651515
0,109372.665472,23330.5991355
0,109362.858496,23308.1718715
0,109355.910272,23289.6804794
0,109352.000128,23276.0000954
0,109355.50016,23255.1505594
0,109369.203328,23229.4005434
0,109380.960128,23210.2302394
0,109389.35488,23198.5421754
0,109401.31008,23169.6912313
0,109404.29888,23145.8147513
0,109407.28768,23125.9175353
0,109410.276736,23101.0461113
0,109414.261888,23077.1695032
0,109419.243264,23055.2825272
0,109416.254336,23037.3748152
0,109403.302912,23021.4572472
0,109377.680512,23005.5276472
0,109329.13792,22961.7374391
0,109324.230144,22922.4301751
0,109319.88928,22873.4627511
0,109327.050112,22812.158047
0,109337.279872,22707.9400629
0,109348.632832,22619.5290548
0,109351.701888,22555.1591348
0,109353.615232,22516.6978227
0,109350.250112,22480.6301107
0,109340.316544,22461.5236787
0,109319.857152,22430.8712626
0,109263.593472,22358.3275186
0,109213.000064,22303.0001585
0,109185.847424,22243.8920625
0,109170.107904,22199.0531504
0,109154.313472,22154.2859184
0,109143.000064,22124.0000944
0,109124.619648,22110.1497263
0,109101.243904,22092.4948143
0,109080.39488,22074.2098863
0,109055.123712,22053.4027183
0,109053.540096,22043.5200943
0,109060.737536,22025.3832623
0,109087.723648,21996.0026542
0,109114.709888,21981.3123502
0,109131.000064,21964.0000942
0,109141.695616,21916.4301742
0,109153.836672,21881.1400621
0,109167.334912,21835.6574381
0,109174.495744,21801.9399341
0,109177.564544,21741.656926
0,109180.633472,21696.700126
0,109188.560128,21659.0201259
0,109203.146752,21636.9204139
0,109225.652096,21623.6378539
0,109257.364352,21589.9203499
0,109273.73184,21556.2027178
0,109295.214336,21502.0505258
0,109300.329088,21470.3762858
0,109313.627648,21443.8110377
0,109329.99552,21423.3760937
0,109333.000064,21414.0000937
0,109337.156352,21384.5497257
0,109336.120448,21360.5237416
0,109335.097472,21332.9365416
0,109339.189504,21314.5451176
0,109348.607872,21303.6950696
0,109358.280064,21281.9424936
0,109369.653504,21267.3369256
0,109380.485504,21258.1406376
0,109394.56704,21242.4533415
0,109411.356672,21224.0611495
0,109412.780032,21215.7100455
0,109405.023872,21210.6354855
0,109371.820288,21205.4155175
0,109346.848896,21200.7152295
0,109329.923712,21192.0675495
0,109304.40832,21179.6751015
0,109245.075712,21169.4575015
0,109167.329664,21155.1531175
0,109092.652544,21143.9138214
0,109055.825536,21140.8488614
0,109013.88352,21148.0008615
0,108971.941504,21152.0879015
0,108932.045696,21148.0008615
0,108905.37984,21147.5101095
0,108863.506304,21139.8269094
0,108795.990144,21123.4791334
0,108703.000064,21105.5001254
0,108631.634688,21086.3289254
0,108568.210559,21071.0027174
0,108539.567103,21064.8720294
0,108529.337343,21060.7851174
0,108522.819839,21054.1401254
0,108523.199487,21044.4373414
0,108540.516095,21022.7961253
0,108541.637887,21021.1901093
0,108542.186111,21020.4047013
0,108553.358335,21004.4068773
0,108568.933247,20982.1049253
0,108608.470272,20941.4137253
0,108603.528064,20892.0911012
0,108596.114944,20834.1370532
0,108585.611392,20768.8406691
0,108579.43872,20744.8071331
0,108585.576704,20699.850333
0,108591.311104,20662.216925
0,108599.000064,20619.000157
0,108607.50656,20598.3344289
0,108615.242624,20578.2627489
0,108626.495488,20545.5669409
0,108644.908928,20526.1536929
0,108673.552256,20513.8928289
0,108721.632128,20501.6318368
0,108740.143488,20493.6369568
0,108752.000128,20477.0001568
0,108751.750528,20452.7527328
0,108742.874496,20431.6291488
0,108736.047104,20412.5497248
0,108720.62016,20395.3301407
0,108690.93248,20393.7346207
0,108638.76096,20390.6695327
0,108609.094528,20385.5606687
0,108566.129663,20378.4085407
0,108524.000127,20360.0000927
0,108509.448447,20340.2980767
0,108501.682303,20311.9951007
0,108480.000127,20257.0001566
0,108430.074111,20215.9513246
0,108403.476735,20193.4727326
0,108373.033087,20161.0987165
0,108372.000127,20160.0000925
0,108372.062335,20159.7579165
0,108376.419071,20142.8242845
0,108377.126271,20140.0761245
0,108389.098495,20117.1113885
0,108400.379519,20096.9329565
0,108416.245887,20064.2078364
0,108439.516543,20029.3717404
0,108455.382911,19993.4796444
0,108465.695871,19975.6195484
0,108456.171647,19958.2457243
0,108444.658815,19937.1043483
0,108360.384255,19784.8455322
0,108371.483903,19754.4239002
0,108375.183871,19728.9357721
0,108377.650559,19655.3487001
0,108370.661631,19646.3043481
0,108370.661631,19594.094428
0,108375.183871,19548.051292
0,108375.183871,19494.6080919
0,108404.369919,19257.1655317
0,108404.510335,19256.5867157
0,108404.525055,19255.6846997
0,108433.204735,19032.6240915
0,108438.167295,19004.3371155
0,108445.114879,18949.2520594
0,108495.579263,18535.415259
0,108410.831871,18556.900571
0,108341.892479,18578.5447311
0,108332.463487,18547.776347
0,108306.657919,18482.765915
0,108279.859711,18420.7332749
0,108261.570175,18359.8801549
0,108249.283071,18358.0437389
0,108189.328127,18367.3259149
0,108159.951103,18372.8231309
0,108147.941119,18369.3095309
0,108146.863871,18367.1595149
0,108129.878527,18359.1520909
0,108086.351871,18295.8897548
0,108081.215103,18285.0756748
0,108073.915647,18258.0402828
0,108061.479551,18209.9716747
0,108042.284287,18136.7602826
0,108026.847231,18068.5774986
0,108024.684543,18055.0599306
0,108026.847231,18044.5160586
0,108036.580095,18032.8909705
0,108041.910655,18028.6631305
